year,district,contact_type_cd,sex_code_cd,race_code_cd,age_group,count
2016,9,INVSTG,M,WWH,19-30,1619
2016,9,INVSTG,M,WWH,30-40,480
2016,9,INVSTG,M,WWH,40-50,171
2016,9,INVSTG,M,WWH,50-60,92
2016,9,INVSTG,M,WWH,60 or older,28
2016,9,INVSTG,M,WWH,Juvenile,1243
2016,9,INVSTG,X,API,19-30,2
2016,9,INVSTG,X,BLK,19-30,2
2016,9,INVSTG,X,BLK,60 or older,1
2016,9,INVSTG,X,BLK,Juvenile,2
2016,9,INVSTG,X,I,19-30,1
2016,9,INVSTG,X,P,19-30,1
2016,9,INVSTG,X,WHT,19-30,3
2016,9,INVSTG,X,WHT,Juvenile,1
2016,9,INVSTG,X,WWH,30-40,1
2016,9,INVSTG,X,WWH,60 or older,1
2016,10,GANGLTR,F,BLK,19-30,10
2016,10,GANGLTR,F,BLK,30-40,5
2016,10,GANGLTR,F,BLK,40-50,12
2016,10,GANGLTR,F,BLK,50-60,4
2016,10,GANGLTR,F,BLK,Juvenile,3
2016,10,GANGLTR,F,I,Juvenile,1
2016,10,GANGLTR,F,WWH,30-40,1
2016,10,GANGLTR,M,API,19-30,2
2016,10,GANGLTR,M,API,Juvenile,1
2016,10,GANGLTR,M,BLK,19-30,227
2016,10,GANGLTR,M,BLK,30-40,15
2016,10,GANGLTR,M,BLK,40-50,50
2016,10,GANGLTR,M,BLK,50-60,41
2016,10,GANGLTR,M,BLK,60 or older,20
2016,10,GANGLTR,M,BLK,Juvenile,224
2016,10,GANGLTR,M,P,19-30,1
2016,10,GANGLTR,M,P,40-50,1
2016,10,GANGLTR,M,WHT,19-30,1
2016,10,GANGLTR,M,WHT,30-40,1
2016,10,GANGLTR,M,WWH,19-30,52
2016,10,GANGLTR,M,WWH,30-40,4
2016,10,GANGLTR,M,WWH,40-50,1
2016,10,GANGLTR,M,WWH,50-60,2
2016,10,GANGLTR,M,WWH,Juvenile,51
2016,10,INVSTG,F,API,19-30,1
2016,10,INVSTG,F,API,Juvenile,1
2016,10,INVSTG,F,BLK,19-30,223
2016,10,INVSTG,F,BLK,30-40,126
2016,10,INVSTG,F,BLK,40-50,118
2016,10,INVSTG,F,BLK,50-60,73
2016,10,INVSTG,F,BLK,60 or older,11
2016,10,INVSTG,F,BLK,Juvenile,130
2016,10,INVSTG,F,I,50-60,1
2016,10,INVSTG,F,P,Juvenile,1
2016,10,INVSTG,F,WHT,19-30,17
2016,10,INVSTG,F,WHT,30-40,18
2016,10,INVSTG,F,WHT,40-50,6
2016,10,INVSTG,F,WHT,50-60,4
2016,10,INVSTG,F,WHT,Juvenile,4
2016,10,INVSTG,F,WWH,19-30,67
2016,10,INVSTG,F,WWH,30-40,28
2016,10,INVSTG,F,WWH,40-50,12
2016,10,INVSTG,F,WWH,50-60,4
2016,10,INVSTG,F,WWH,60 or older,2
2016,10,INVSTG,F,WWH,Juvenile,46
2016,10,INVSTG,M,API,19-30,11
2016,10,INVSTG,M,API,30-40,3
2016,10,INVSTG,M,API,40-50,2
2016,10,INVSTG,M,API,50-60,1
2016,10,INVSTG,M,API,60 or older,1
2016,10,INVSTG,M,API,Juvenile,6
2016,10,INVSTG,M,BLK,19-30,1693
2016,10,INVSTG,M,BLK,30-40,625
2016,10,INVSTG,M,BLK,40-50,469
2016,10,INVSTG,M,BLK,50-60,470
2016,10,INVSTG,M,BLK,60 or older,165
2016,10,INVSTG,M,BLK,Juvenile,872
2016,10,INVSTG,M,I,19-30,1
2016,10,INVSTG,M,I,30-40,2
2016,10,INVSTG,M,I,40-50,1
2016,10,INVSTG,M,I,50-60,1
2016,10,INVSTG,M,I,Juvenile,2
2016,10,INVSTG,M,P,50-60,2
2016,10,INVSTG,M,WBH,19-30,1
2016,10,INVSTG,M,WHI,19-30,1
2016,10,INVSTG,M,WHT,19-30,70
2016,10,INVSTG,M,WHT,30-40,35
2016,10,INVSTG,M,WHT,40-50,18
2016,10,INVSTG,M,WHT,50-60,15
2016,10,INVSTG,M,WHT,Juvenile,22
2016,10,INVSTG,M,WWH,19-30,870
2016,10,INVSTG,M,WWH,30-40,300
2016,10,INVSTG,M,WWH,40-50,144
2016,10,INVSTG,M,WWH,50-60,57
2016,10,INVSTG,M,WWH,60 or older,23
2016,10,INVSTG,M,WWH,Juvenile,471
2016,10,INVSTG,X,WHT,Juvenile,3
2016,11,GANGLTR,F,API,30-40,1
2016,11,GANGLTR,F,BLK,19-30,19
2016,11,GANGLTR,F,BLK,30-40,9
2016,11,GANGLTR,F,BLK,40-50,23
2016,11,GANGLTR,F,BLK,50-60,25
2016,11,GANGLTR,F,BLK,60 or older,6
2016,11,GANGLTR,F,BLK,Juvenile,3
2016,11,GANGLTR,F,I,19-30,1
2016,11,GANGLTR,F,WHT,19-30,1
2016,11,GANGLTR,F,WHT,30-40,2
2016,11,GANGLTR,F,WHT,40-50,1
2016,11,GANGLTR,F,WHT,50-60,1
2016,11,GANGLTR,F,WWH,19-30,1
2016,11,GANGLTR,M,API,19-30,3
2016,11,GANGLTR,M,API,40-50,1
2016,11,GANGLTR,M,API,60 or older,1
2016,11,GANGLTR,M,API,Juvenile,4
2016,11,GANGLTR,M,BLK,19-30,384
2016,11,GANGLTR,M,BLK,30-40,83
2016,11,GANGLTR,M,BLK,40-50,57
2016,11,GANGLTR,M,BLK,50-60,107
2016,11,GANGLTR,M,BLK,60 or older,29
2016,11,GANGLTR,M,BLK,Juvenile,177
2016,11,GANGLTR,M,I,19-30,1
2016,11,GANGLTR,M,I,30-40,1
2016,11,GANGLTR,M,WHT,19-30,4
2016,11,GANGLTR,M,WHT,30-40,5
2016,11,GANGLTR,M,WHT,40-50,3
2016,11,GANGLTR,M,WHT,50-60,2
2016,11,GANGLTR,M,WWH,19-30,8
2016,11,GANGLTR,M,WWH,30-40,6
2016,11,GANGLTR,M,WWH,40-50,4
2016,11,GANGLTR,M,WWH,50-60,3
2016,11,GANGLTR,M,WWH,Juvenile,2
2016,11,INVSTG,F,API,19-30,2
2016,11,INVSTG,F,API,30-40,1
2016,11,INVSTG,F,API,40-50,1
2016,11,INVSTG,F,API,50-60,1
2016,11,INVSTG,F,BLK,19-30,477
2016,11,INVSTG,F,BLK,30-40,218
2016,11,INVSTG,F,BLK,40-50,335
2016,11,INVSTG,F,BLK,50-60,223
2016,11,INVSTG,F,BLK,60 or older,29
2016,11,INVSTG,F,BLK,Juvenile,163
2016,11,INVSTG,F,I,19-30,2
2016,11,INVSTG,F,I,40-50,1
2016,11,INVSTG,F,WHI,19-30,2
2016,11,INVSTG,F,WHI,30-40,3
2016,11,INVSTG,F,WHT,19-30,90
2016,11,INVSTG,F,WHT,30-40,71
2016,11,INVSTG,F,WHT,40-50,15
2016,11,INVSTG,F,WHT,50-60,8
2016,11,INVSTG,F,WHT,Juvenile,13
2016,11,INVSTG,F,WWH,19-30,45
2016,11,INVSTG,F,WWH,30-40,26
2016,11,INVSTG,F,WWH,40-50,14
2016,11,INVSTG,F,WWH,50-60,6
2016,11,INVSTG,F,WWH,Juvenile,13
2016,11,INVSTG,M,API,19-30,20
2016,11,INVSTG,M,API,30-40,7
2016,11,INVSTG,M,API,40-50,7
2016,11,INVSTG,M,API,50-60,4
2016,11,INVSTG,M,API,Juvenile,10
2016,11,INVSTG,M,BLK,19-30,3366
2016,11,INVSTG,M,BLK,30-40,1209
2016,11,INVSTG,M,BLK,40-50,1147
2016,11,INVSTG,M,BLK,50-60,1276
2016,11,INVSTG,M,BLK,60 or older,315
2016,11,INVSTG,M,BLK,Juvenile,1513
2016,11,INVSTG,M,I,19-30,5
2016,11,INVSTG,M,I,30-40,1
2016,11,INVSTG,M,I,40-50,1
2016,11,INVSTG,M,I,50-60,4
2016,11,INVSTG,M,I,Juvenile,1
2016,11,INVSTG,M,P,19-30,1
2016,11,INVSTG,M,P,30-40,1
2016,11,INVSTG,M,WHI,19-30,5
2016,11,INVSTG,M,WHI,30-40,2
2016,11,INVSTG,M,WHI,40-50,2
2016,11,INVSTG,M,WHI,50-60,1
2016,11,INVSTG,M,WHT,19-30,233
2016,11,INVSTG,M,WHT,30-40,213
2016,11,INVSTG,M,WHT,40-50,72
2016,11,INVSTG,M,WHT,50-60,31
2016,11,INVSTG,M,WHT,60 or older,6
2016,11,INVSTG,M,WHT,Juvenile,14
2016,11,INVSTG,M,WWH,19-30,162
2016,11,INVSTG,M,WWH,30-40,148
2016,11,INVSTG,M,WWH,40-50,72
2016,11,INVSTG,M,WWH,50-60,48
2016,11,INVSTG,M,WWH,60 or older,17
2016,11,INVSTG,M,WWH,Juvenile,46
2016,11,INVSTG,X,BLK,30-40,1
2016,11,INVSTG,X,BLK,Juvenile,1
2016,11,INVSTG,X,WHT,19-30,2
2016,11,INVSTG,X,WHT,60 or older,2
2016,11,INVSTG,X,WWH,Juvenile,1
2016,12,GANGLTR,F,BLK,19-30,1
2016,12,GANGLTR,F,BLK,30-40,2
2016,12,GANGLTR,F,BLK,50-60,1
2016,12,GANGLTR,F,BLK,Juvenile,1
2016,12,GANGLTR,F,WHT,19-30,1
2016,12,GANGLTR,F,WWH,19-30,2
2016,12,GANGLTR,M,BLK,19-30,54
2016,12,GANGLTR,M,BLK,30-40,28
2016,12,GANGLTR,M,BLK,40-50,17
2016,12,GANGLTR,M,BLK,50-60,22
2016,12,GANGLTR,M,BLK,60 or older,2
2016,12,GANGLTR,M,BLK,Juvenile,17
2016,12,GANGLTR,M,WHT,19-30,4
2016,12,GANGLTR,M,WHT,30-40,3
2016,12,GANGLTR,M,WHT,40-50,3
2016,12,GANGLTR,M,WHT,50-60,1
2016,12,GANGLTR,M,WHT,Juvenile,1
2016,12,GANGLTR,M,WWH,19-30,144
2016,12,GANGLTR,M,WWH,30-40,54
2016,12,GANGLTR,M,WWH,40-50,24
2016,12,GANGLTR,M,WWH,50-60,4
2016,12,GANGLTR,M,WWH,Juvenile,86
2016,12,INVSTG,F,API,19-30,5
2016,12,INVSTG,F,API,40-50,1
2016,12,INVSTG,F,API,Juvenile,1
2016,12,INVSTG,F,BLK,19-30,41
2016,12,INVSTG,F,BLK,30-40,32
2016,12,INVSTG,F,BLK,40-50,47
2016,12,INVSTG,F,BLK,50-60,28
2016,12,INVSTG,F,BLK,60 or older,2
2016,12,INVSTG,F,BLK,Juvenile,36
2016,12,INVSTG,F,P,19-30,1
2016,12,INVSTG,F,P,30-40,1
2016,12,INVSTG,F,WHT,19-30,27
2016,12,INVSTG,F,WHT,30-40,14
2016,12,INVSTG,F,WHT,40-50,8
2016,12,INVSTG,F,WHT,50-60,4
2016,12,INVSTG,F,WHT,Juvenile,4
2016,12,INVSTG,F,WWH,19-30,60
2016,12,INVSTG,F,WWH,30-40,20
2016,12,INVSTG,F,WWH,40-50,8
2016,12,INVSTG,F,WWH,50-60,5
2016,12,INVSTG,F,WWH,60 or older,2
2016,12,INVSTG,F,WWH,Juvenile,84
2016,12,INVSTG,M,API,19-30,7
2016,12,INVSTG,M,API,30-40,4
2016,12,INVSTG,M,API,40-50,3
2016,12,INVSTG,M,API,50-60,1
2016,12,INVSTG,M,API,Juvenile,1
2016,12,INVSTG,M,BLK,19-30,559
2016,12,INVSTG,M,BLK,30-40,242
2016,12,INVSTG,M,BLK,40-50,236
2016,12,INVSTG,M,BLK,50-60,253
2016,12,INVSTG,M,BLK,60 or older,65
2016,12,INVSTG,M,BLK,Juvenile,307
2016,12,INVSTG,M,I,40-50,2
2016,12,INVSTG,M,I,60 or older,1
2016,12,INVSTG,M,I,Juvenile,2
2016,12,INVSTG,M,P,19-30,3
2016,12,INVSTG,M,P,30-40,1
2016,12,INVSTG,M,P,40-50,1
2016,12,INVSTG,M,P,Juvenile,1
2016,12,INVSTG,M,WHI,19-30,3
2016,12,INVSTG,M,WHT,19-30,148
2016,12,INVSTG,M,WHT,30-40,105
2016,12,INVSTG,M,WHT,40-50,47
2016,12,INVSTG,M,WHT,50-60,27
2016,12,INVSTG,M,WHT,60 or older,9
2016,12,INVSTG,M,WHT,Juvenile,36
2016,12,INVSTG,M,WWH,19-30,581
2016,12,INVSTG,M,WWH,30-40,208
2016,12,INVSTG,M,WWH,40-50,144
2016,12,INVSTG,M,WWH,50-60,97
2016,12,INVSTG,M,WWH,60 or older,38
2016,12,INVSTG,M,WWH,Juvenile,360
2016,12,INVSTG,X,I,19-30,1
2016,12,INVSTG,X,I,Juvenile,1
2016,12,INVSTG,X,P,Juvenile,1
2016,12,INVSTG,X,WHT,Juvenile,2
2016,14,GANGLTR,F,BLK,19-30,2
2016,14,GANGLTR,F,BLK,Juvenile,1
2016,14,GANGLTR,F,WWH,30-40,1
2016,14,GANGLTR,F,WWH,60 or older,1
2016,14,GANGLTR,F,WWH,Juvenile,3
2016,14,GANGLTR,M,BLK,19-30,45
2016,14,GANGLTR,M,BLK,30-40,14
2016,14,GANGLTR,M,BLK,40-50,2
2016,14,GANGLTR,M,BLK,Juvenile,10
2016,14,GANGLTR,M,WHT,19-30,1
2016,14,GANGLTR,M,WHT,Juvenile,2
2016,14,GANGLTR,M,WWH,19-30,65
2016,14,GANGLTR,M,WWH,30-40,21
2016,14,GANGLTR,M,WWH,40-50,4
2016,14,GANGLTR,M,WWH,50-60,2
2016,14,GANGLTR,M,WWH,60 or older,1
2016,14,GANGLTR,M,WWH,Juvenile,21
2016,14,INVSTG,F,API,50-60,1
2016,14,INVSTG,F,BLK,19-30,25
2016,14,INVSTG,F,BLK,30-40,7
2016,14,INVSTG,F,BLK,40-50,5
2016,14,INVSTG,F,BLK,50-60,2
2016,14,INVSTG,F,BLK,60 or older,1
2016,14,INVSTG,F,BLK,Juvenile,23
2016,14,INVSTG,F,P,Juvenile,1
2016,14,INVSTG,F,WHT,19-30,24
2016,14,INVSTG,F,WHT,30-40,10
2016,14,INVSTG,F,WHT,40-50,3
2016,14,INVSTG,F,WHT,50-60,2
2016,14,INVSTG,F,WHT,Juvenile,3
2016,14,INVSTG,F,WWH,19-30,50
2016,14,INVSTG,F,WWH,30-40,15
2016,14,INVSTG,F,WWH,40-50,2
2016,14,INVSTG,F,WWH,50-60,2
2016,14,INVSTG,F,WWH,60 or older,1
2016,14,INVSTG,F,WWH,Juvenile,41
2016,14,INVSTG,M,API,19-30,6
2016,14,INVSTG,M,API,40-50,2
2016,14,INVSTG,M,API,Juvenile,11
2016,14,INVSTG,M,BLK,19-30,188
2016,14,INVSTG,M,BLK,30-40,50
2016,14,INVSTG,M,BLK,40-50,27
2016,14,INVSTG,M,BLK,50-60,27
2016,14,INVSTG,M,BLK,60 or older,7
2016,14,INVSTG,M,BLK,Juvenile,126
2016,14,INVSTG,M,P,19-30,2
2016,14,INVSTG,M,P,30-40,1
2016,14,INVSTG,M,P,40-50,1
2016,14,INVSTG,M,WHI,19-30,1
2016,14,INVSTG,M,WHT,19-30,83
2016,14,INVSTG,M,WHT,30-40,50
2016,14,INVSTG,M,WHT,40-50,25
2016,14,INVSTG,M,WHT,50-60,23
2016,14,INVSTG,M,WHT,60 or older,5
2016,14,INVSTG,M,WHT,Juvenile,14
2016,14,INVSTG,M,WWH,19-30,387
2016,14,INVSTG,M,WWH,30-40,143
2016,14,INVSTG,M,WWH,40-50,72
2016,14,INVSTG,M,WWH,50-60,43
2016,14,INVSTG,M,WWH,60 or older,17
2016,14,INVSTG,M,WWH,Juvenile,229
2016,14,INVSTG,X,API,Juvenile,3
2016,14,INVSTG,X,WWH,Juvenile,3
2016,15,GANGLTR,F,BLK,19-30,25
2016,15,GANGLTR,F,BLK,30-40,6
2016,15,GANGLTR,F,BLK,40-50,3
2016,15,GANGLTR,F,BLK,50-60,5
2016,15,GANGLTR,F,BLK,Juvenile,4
2016,15,GANGLTR,F,WHT,Juvenile,1
2016,15,GANGLTR,F,WWH,19-30,2
2016,15,GANGLTR,M,BLK,19-30,301
2016,15,GANGLTR,M,BLK,30-40,52
2016,15,GANGLTR,M,BLK,40-50,36
2016,15,GANGLTR,M,BLK,50-60,31
2016,15,GANGLTR,M,BLK,60 or older,10
2016,15,GANGLTR,M,BLK,Juvenile,151
2016,15,GANGLTR,M,WHT,19-30,2
2016,15,GANGLTR,M,WWH,30-40,1
2016,15,GANGLTR,M,WWH,50-60,1
2016,15,GANGLTR,M,WWH,Juvenile,1
2016,15,GANGLTR,X,BLK,19-30,1
2016,15,INVSTG,F,API,19-30,2
2016,15,INVSTG,F,API,30-40,1
2016,15,INVSTG,F,API,Juvenile,1
2016,15,INVSTG,F,BLK,19-30,238
2016,15,INVSTG,F,BLK,30-40,81
2016,15,INVSTG,F,BLK,40-50,115
2016,15,INVSTG,F,BLK,50-60,113
2016,15,INVSTG,F,BLK,60 or older,10
2016,15,INVSTG,F,BLK,Juvenile,116
2016,15,INVSTG,F,I,19-30,1
2016,15,INVSTG,F,I,30-40,1
2016,15,INVSTG,F,WHT,19-30,24
2016,15,INVSTG,F,WHT,30-40,16
2016,15,INVSTG,F,WHT,40-50,7
2016,15,INVSTG,F,WHT,50-60,2
2016,15,INVSTG,F,WHT,Juvenile,2
2016,15,INVSTG,F,WWH,19-30,14
2016,15,INVSTG,F,WWH,30-40,1
2016,15,INVSTG,F,WWH,40-50,3
2016,15,INVSTG,F,WWH,50-60,1
2016,15,INVSTG,F,WWH,Juvenile,10
2016,15,INVSTG,M,API,19-30,6
2016,15,INVSTG,M,API,30-40,2
2016,15,INVSTG,M,API,40-50,5
2016,15,INVSTG,M,API,50-60,2
2016,15,INVSTG,M,API,Juvenile,4
2016,15,INVSTG,M,BLK,19-30,2089
2016,15,INVSTG,M,BLK,30-40,796
2016,15,INVSTG,M,BLK,40-50,580
2016,15,INVSTG,M,BLK,50-60,640
2016,15,INVSTG,M,BLK,60 or older,212
2016,15,INVSTG,M,BLK,Juvenile,867
2016,15,INVSTG,M,I,19-30,3
2016,15,INVSTG,M,I,40-50,3
2016,15,INVSTG,M,I,50-60,1
2016,15,INVSTG,M,I,Juvenile,3
2016,15,INVSTG,M,P,30-40,1
2016,15,INVSTG,M,P,40-50,2
2016,15,INVSTG,M,WBH,Juvenile,1
2016,15,INVSTG,M,WHT,19-30,43
2016,15,INVSTG,M,WHT,30-40,25
2016,15,INVSTG,M,WHT,40-50,10
2016,15,INVSTG,M,WHT,50-60,13
2016,15,INVSTG,M,WHT,Juvenile,6
2016,15,INVSTG,M,WWH,19-30,68
2016,15,INVSTG,M,WWH,30-40,33
2016,15,INVSTG,M,WWH,40-50,28
2016,15,INVSTG,M,WWH,50-60,4
2016,15,INVSTG,M,WWH,60 or older,3
2016,15,INVSTG,M,WWH,Juvenile,27
2016,15,INVSTG,X,BLK,50-60,1
2016,16,INVSTG,F,API,19-30,4
2016,16,INVSTG,F,API,30-40,2
2016,16,INVSTG,F,API,40-50,1
2016,16,INVSTG,F,API,50-60,1
2016,16,INVSTG,F,API,60 or older,3
2016,16,INVSTG,F,BLK,19-30,39
2016,16,INVSTG,F,BLK,30-40,19
2016,16,INVSTG,F,BLK,40-50,46
2016,16,INVSTG,F,BLK,50-60,31
2016,16,INVSTG,F,BLK,60 or older,2
2016,16,INVSTG,F,BLK,Juvenile,6
2016,16,INVSTG,F,P,50-60,1
2016,16,INVSTG,F,WHI,19-30,2
2016,16,INVSTG,F,WHI,Juvenile,1
2016,16,INVSTG,F,WHT,19-30,65
2016,16,INVSTG,F,WHT,30-40,40
2016,16,INVSTG,F,WHT,40-50,49
2016,16,INVSTG,F,WHT,50-60,48
2016,16,INVSTG,F,WHT,60 or older,21
2016,16,INVSTG,F,WHT,Juvenile,39
2016,16,INVSTG,F,WWH,19-30,46
2016,16,INVSTG,F,WWH,30-40,10
2016,16,INVSTG,F,WWH,40-50,7
2016,16,INVSTG,F,WWH,50-60,8
2016,16,INVSTG,F,WWH,60 or older,5
2016,16,INVSTG,F,WWH,Juvenile,45
2016,16,INVSTG,M,API,19-30,20
2016,16,INVSTG,M,API,30-40,12
2016,16,INVSTG,M,API,40-50,12
2016,16,INVSTG,M,API,50-60,12
2016,16,INVSTG,M,API,60 or older,6
2016,16,INVSTG,M,API,Juvenile,8
2016,16,INVSTG,M,BLK,19-30,186
2016,16,INVSTG,M,BLK,30-40,88
2016,16,INVSTG,M,BLK,40-50,104
2016,16,INVSTG,M,BLK,50-60,123
2016,16,INVSTG,M,BLK,60 or older,33
2016,16,INVSTG,M,BLK,Juvenile,47
2016,16,INVSTG,M,I,19-30,2
2016,16,INVSTG,M,P,19-30,3
2016,16,INVSTG,M,P,30-40,3
2016,16,INVSTG,M,P,40-50,2
2016,16,INVSTG,M,P,Juvenile,1
2016,16,INVSTG,M,WHI,19-30,3
2016,16,INVSTG,M,WHI,40-50,6
2016,16,INVSTG,M,WHI,Juvenile,1
2016,16,INVSTG,M,WHT,19-30,281
2016,16,INVSTG,M,WHT,30-40,205
2016,16,INVSTG,M,WHT,40-50,169
2016,16,INVSTG,M,WHT,50-60,199
2016,16,INVSTG,M,WHT,60 or older,99
2016,16,INVSTG,M,WHT,Juvenile,155
2016,16,INVSTG,M,WWH,19-30,245
2016,16,INVSTG,M,WWH,30-40,114
2016,16,INVSTG,M,WWH,40-50,76
2016,16,INVSTG,M,WWH,50-60,56
2016,16,INVSTG,M,WWH,60 or older,21
2016,16,INVSTG,M,WWH,Juvenile,161
2016,16,INVSTG,X,BLK,30-40,1
2016,17,GANGLTR,F,WWH,19-30,2
2016,17,GANGLTR,M,WWH,19-30,7
2016,17,GANGLTR,M,WWH,40-50,2
2016,17,INVSTG,F,API,19-30,5
2016,17,INVSTG,F,API,30-40,2
2016,17,INVSTG,F,API,60 or older,1
2016,17,INVSTG,F,API,Juvenile,2
2016,17,INVSTG,F,BLK,19-30,25
2016,17,INVSTG,F,BLK,30-40,7
2016,17,INVSTG,F,BLK,40-50,5
2016,17,INVSTG,F,BLK,50-60,2
2016,17,INVSTG,F,BLK,Juvenile,18
2016,17,INVSTG,F,P,19-30,3
2016,17,INVSTG,F,P,30-40,1
2016,17,INVSTG,F,WHT,19-30,38
2016,17,INVSTG,F,WHT,30-40,12
2016,17,INVSTG,F,WHT,40-50,8
2016,17,INVSTG,F,WHT,50-60,25
2016,17,INVSTG,F,WHT,60 or older,1
2016,17,INVSTG,F,WHT,Juvenile,15
2016,17,INVSTG,F,WWH,19-30,54
2016,17,INVSTG,F,WWH,30-40,8
2016,17,INVSTG,F,WWH,40-50,4
2016,17,INVSTG,F,WWH,50-60,3
2016,17,INVSTG,F,WWH,60 or older,2
2016,17,INVSTG,F,WWH,Juvenile,43
2016,17,INVSTG,M,API,19-30,20
2016,17,INVSTG,M,API,30-40,12
2016,17,INVSTG,M,API,40-50,10
2016,17,INVSTG,M,API,50-60,3
2016,17,INVSTG,M,API,60 or older,1
2016,17,INVSTG,M,API,Juvenile,2
2016,17,INVSTG,M,BLK,19-30,139
2016,17,INVSTG,M,BLK,30-40,25
2016,17,INVSTG,M,BLK,40-50,25
2016,17,INVSTG,M,BLK,50-60,12
2016,17,INVSTG,M,BLK,60 or older,2
2016,17,INVSTG,M,BLK,Juvenile,99
2016,17,INVSTG,M,I,19-30,3
2016,17,INVSTG,M,I,30-40,1
2016,17,INVSTG,M,P,19-30,2
2016,17,INVSTG,M,P,30-40,1
2016,17,INVSTG,M,P,50-60,1
2016,17,INVSTG,M,U,19-30,1
2016,17,INVSTG,M,WHT,19-30,167
2016,17,INVSTG,M,WHT,30-40,58
2016,17,INVSTG,M,WHT,40-50,62
2016,17,INVSTG,M,WHT,50-60,44
2016,17,INVSTG,M,WHT,60 or older,15
2016,17,INVSTG,M,WHT,Juvenile,84
2016,17,INVSTG,M,WWH,19-30,476
2016,17,INVSTG,M,WWH,30-40,172
2016,17,INVSTG,M,WWH,40-50,89
2016,17,INVSTG,M,WWH,50-60,28
2016,17,INVSTG,M,WWH,60 or older,7
2016,17,INVSTG,M,WWH,Juvenile,263
2016,17,INVSTG,X,BLK,Juvenile,1
2016,17,INVSTG,X,WWH,40-50,1
2016,17,INVSTG,X,WWH,Juvenile,1
2016,18,GANGLTR,F,API,50-60,1
2016,18,GANGLTR,F,BLK,19-30,5
2016,18,GANGLTR,F,BLK,30-40,7
2016,18,GANGLTR,F,BLK,40-50,25
2016,18,GANGLTR,F,BLK,50-60,12
2016,18,GANGLTR,F,BLK,Juvenile,3
2016,18,GANGLTR,F,WHT,19-30,1
2016,18,GANGLTR,F,WWH,19-30,1
2016,18,GANGLTR,M,API,19-30,1
2016,18,GANGLTR,M,API,40-50,2
2016,18,GANGLTR,M,BLK,19-30,148
2016,18,GANGLTR,M,BLK,30-40,73
2016,18,GANGLTR,M,BLK,40-50,85
2016,18,GANGLTR,M,BLK,50-60,81
2016,18,GANGLTR,M,BLK,60 or older,23
2016,18,GANGLTR,M,BLK,Juvenile,34
2016,18,GANGLTR,M,I,40-50,1
2016,18,GANGLTR,M,WHT,30-40,14
2016,18,GANGLTR,M,WHT,40-50,4
2016,18,GANGLTR,M,WHT,50-60,2
2016,18,GANGLTR,M,WWH,19-30,1
2016,18,GANGLTR,M,WWH,30-40,1
2016,18,GANGLTR,M,WWH,40-50,1
2016,18,GANGLTR,X,BLK,19-30,1
2016,18,INVSTG,F,API,30-40,1
2016,18,INVSTG,F,API,40-50,1
2016,18,INVSTG,F,API,Juvenile,1
2016,18,INVSTG,F,BLK,19-30,47
2016,18,INVSTG,F,BLK,30-40,13
2016,18,INVSTG,F,BLK,40-50,35
2016,18,INVSTG,F,BLK,50-60,21
2016,18,INVSTG,F,BLK,60 or older,2
2016,18,INVSTG,F,BLK,Juvenile,50
2016,18,INVSTG,F,I,40-50,1
2016,18,INVSTG,F,P,Juvenile,2
2016,18,INVSTG,F,WHT,19-30,16
2016,18,INVSTG,F,WHT,30-40,10
2016,18,INVSTG,F,WHT,40-50,4
2016,18,INVSTG,F,WHT,50-60,6
2016,18,INVSTG,F,WHT,60 or older,4
2016,18,INVSTG,F,WHT,Juvenile,7
2016,18,INVSTG,F,WWH,19-30,6
2016,18,INVSTG,F,WWH,30-40,2
2016,18,INVSTG,F,WWH,40-50,2
2016,18,INVSTG,F,WWH,Juvenile,21
2016,18,INVSTG,M,API,19-30,2
2016,18,INVSTG,M,API,30-40,3
2016,18,INVSTG,M,API,40-50,1
2016,18,INVSTG,M,API,60 or older,1
2016,18,INVSTG,M,API,Juvenile,3
2016,18,INVSTG,M,BLK,19-30,261
2016,18,INVSTG,M,BLK,30-40,131
2016,18,INVSTG,M,BLK,40-50,119
2016,18,INVSTG,M,BLK,50-60,135
2016,18,INVSTG,M,BLK,60 or older,32
2016,18,INVSTG,M,BLK,Juvenile,157
2016,18,INVSTG,M,I,19-30,1
2016,18,INVSTG,M,I,30-40,2
2016,18,INVSTG,M,I,50-60,4
2016,18,INVSTG,M,P,30-40,1
2016,18,INVSTG,M,P,Juvenile,1
2016,18,INVSTG,M,WHI,30-40,1
2016,18,INVSTG,M,WHI,50-60,1
2016,18,INVSTG,M,WHT,19-30,63
2016,18,INVSTG,M,WHT,30-40,50
2016,18,INVSTG,M,WHT,40-50,25
2016,18,INVSTG,M,WHT,50-60,20
2016,18,INVSTG,M,WHT,60 or older,5
2016,18,INVSTG,M,WHT,Juvenile,25
2016,18,INVSTG,M,WWH,19-30,71
2016,18,INVSTG,M,WWH,30-40,27
2016,18,INVSTG,M,WWH,40-50,12
2016,18,INVSTG,M,WWH,50-60,4
2016,18,INVSTG,M,WWH,60 or older,1
2016,18,INVSTG,M,WWH,Juvenile,41
2016,18,INVSTG,X,BLK,19-30,1
2016,19,GANGLTR,F,WHT,30-40,1
2016,19,GANGLTR,M,BLK,19-30,14
2016,19,GANGLTR,M,BLK,30-40,1
2016,19,GANGLTR,M,BLK,40-50,1
2016,19,GANGLTR,M,BLK,50-60,1
2016,19,GANGLTR,M,BLK,Juvenile,30
